UserID,realtionship_status,industry,genre,targeted_sex,average_runtime(minutes_per_week),airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
UI_14594,Married-civ-spouse,Pharma,Infomercial,Male,52,Primetime,United-States,0.027464672000000002,Low,No,1
UI_2524,Separated,Entertainment,Comedy,Female,35,Morning,United-States,0.027464672000000002,High,Yes,0
UI_3824,Divorced,Entertainment,Comedy,Female,10,Primetime,International,0.027464672000000002,Low,Yes,0
UI_7494,Married-civ-spouse,Pharma,Comedy,Male,44,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_24129,Married-civ-spouse,Other,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_25855,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_14049,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,High,Yes,0
UI_4164,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
UI_7958,Married-civ-spouse,Pharma,Comedy,Male,20,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_18794,Married-civ-spouse,Pharma,Comedy,Male,48,Primetime,United-States,0.027464672000000002,High,Yes,1
UI_17751,Divorced,Auto,Comedy,Female,65,Daytime,International,0.11123970300000001,Low,Yes,1
UI_20838,Married-spouse-absent,Entertainment,Comedy,Female,35,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_3580,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,Low,Yes,1
UI_13639,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,1.0,Low,Yes,1
UI_22370,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
UI_4182,Never-married,Auto,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_249,Divorced,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_18952,Never-married,Political,Drama,Female,30,Morning,United-States,0.027464672000000002,Low,No,0
UI_23933,Divorced,Auto,Comedy,Male,40,Primetime,Mexico,0.027464672000000002,High,Yes,0
UI_23646,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,1
UI_18165,Divorced,Political,Infomercial,Female,40,Morning,United-States,0.027464672000000002,High,No,0
UI_16342,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_1336,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_13942,Married-civ-spouse,Pharma,Direct,Male,40,Primetime,United-States,0.09844101,Medium,No,1
UI_11518,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,High,No,0
UI_25682,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_15294,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_25792,Never-married,Political,Comedy,Female,16,Morning,United-States,0.027464672000000002,High,No,0
UI_5027,Married-civ-spouse,Pharma,Comedy,Male,99,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_17194,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_13259,Married-civ-spouse,Other,Comedy,Female,80,Primetime,United-States,0.102233936,High,Yes,1
UI_3593,Never-married,Auto,Drama,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_502,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_12598,Separated,Auto,Comedy,Male,25,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_11476,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,1.0,Low,Yes,1
UI_21896,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_6094,Never-married,Auto,Comedy,Male,25,Morning,United-States,0.027464672000000002,Medium,No,0
UI_16301,Married-civ-spouse,Pharma,Comedy,Male,8,Daytime,United-States,0.027464672000000002,High,Yes,0
UI_6041,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,High,No,0
UI_11799,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_19326,Never-married,Political,Comedy,Male,40,Morning,United-States,0.055736557,Medium,No,0
UI_17453,Never-married,ClassAction,Comedy,Female,30,Morning,United-States,0.027464672000000002,Low,No,0
UI_22080,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_23378,Divorced,Auto,Infomercial,Female,40,Daytime,United-States,0.092848876,Medium,No,1
UI_14161,Divorced,Auto,Comedy,Male,38,Primetime,United-States,0.027464672000000002,Low,No,1
UI_10861,Divorced,Entertainment,Comedy,Female,56,Primetime,United-States,0.080517005,Low,Yes,1
UI_1577,Married-civ-spouse,Pharma,Comedy,Male,56,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_25982,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_20187,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_14958,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_9192,Married-civ-spouse,Other,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_14057,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_3837,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,1
UI_8619,Never-married,Auto,Comedy,Male,60,Morning,United-States,0.027464672000000002,Medium,No,0
UI_7371,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,1
UI_21803,Never-married,Political,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_3747,Divorced,Auto,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_17584,Never-married,Political,Comedy,Female,15,Morning,United-States,0.027464672000000002,High,No,0
UI_4845,Never-married,Auto,Comedy,Male,50,Morning,United-States,0.027464672000000002,Medium,No,0
UI_9090,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,0
UI_18593,Never-married,Entertainment,Comedy,Male,38,Morning,United-States,0.027464672000000002,High,Yes,0
UI_4782,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_25422,Widowed,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_4318,Never-married,Auto,Comedy,Female,60,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_7208,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,High,No,0
UI_24126,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_1010,Married-civ-spouse,Other,Infomercial,Female,40,Primetime,United-States,0.065471733,Low,Yes,0
UI_18172,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_17797,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,Low,No,0
UI_10277,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_7591,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.11123970300000001,Medium,No,1
UI_22553,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,High,No,0
UI_4784,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_17770,Never-married,Political,Comedy,Male,60,Morning,United-States,0.027464672000000002,Low,No,0
UI_7525,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
UI_13522,Divorced,Auto,Comedy,Male,25,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_13365,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,No,0
UI_3501,Widowed,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_20609,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,1
UI_9464,Never-married,ClassAction,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_5118,Never-married,Political,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_1640,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_7933,Married-civ-spouse,Pharma,Comedy,Male,26,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_22983,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_23535,Divorced,Entertainment,Drama,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_3496,Married-civ-spouse,Pharma,Comedy,Male,38,Daytime,United-States,0.027464672000000002,Low,Yes,0
UI_21713,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,1
UI_2117,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_20370,Never-married,Political,Comedy,Female,23,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_2625,Separated,Entertainment,Infomercial,Female,56,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_4933,Never-married,ClassAction,Comedy,Female,40,Morning,United-States,0.027464672000000002,High,No,0
UI_13437,Divorced,Auto,Comedy,Male,65,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_11288,Separated,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_17824,Never-married,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_6827,Never-married,Political,Comedy,Male,35,Morning,United-States,0.027464672000000002,Medium,No,0
UI_6263,Never-married,Auto,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_8375,Married-civ-spouse,Pharma,Comedy,Male,10,Daytime,United-States,0.027464672000000002,Medium,No,0
UI_12671,Married-civ-spouse,Pharma,Comedy,Male,48,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_2845,Never-married,Political,Infomercial,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_12330,Never-married,Auto,Infomercial,Female,40,Primetime,United-States,0.048880114,High,No,0
UI_24021,Never-married,Auto,Comedy,Female,35,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_5792,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_25667,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_22615,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.027464672000000002,High,Yes,0
UI_17808,Married-civ-spouse,Pharma,Infomercial,Male,20,Morning,United-States,0.027464672000000002,High,No,0
UI_25281,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_25259,Never-married,Political,Comedy,Male,16,Morning,United-States,0.027464672000000002,High,Yes,0
UI_14565,Never-married,Political,Comedy,Female,25,Morning,United-States,0.027464672000000002,High,Yes,0
UI_19530,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,1
UI_2255,Married-civ-spouse,Other,Comedy,Female,28,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_25030,Never-married,Political,Comedy,Male,18,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_5573,Married-civ-spouse,Pharma,Comedy,Male,48,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_2970,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Mexico,0.027464672000000002,Low,Yes,0
UI_2993,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,High,No,0
UI_23895,Married-civ-spouse,Pharma,Comedy,Male,72,Primetime,United-States,0.027464672000000002,High,Yes,1
UI_18142,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_4554,Divorced,Entertainment,Infomercial,Female,30,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_359,Never-married,ClassAction,Drama,Male,35,Morning,United-States,0.027464672000000002,Low,No,0
UI_12730,Married-civ-spouse,Other,Drama,Female,40,Primetime,Japan,0.027464672000000002,High,Yes,1
UI_25804,Married-civ-spouse,Other,Comedy,Female,15,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_23302,Never-married,Political,Direct,Female,40,Primetime,Poland,0.027464672000000002,Low,Yes,0
UI_10265,Never-married,Auto,Comedy,Male,52,Morning,United-States,0.027464672000000002,Low,No,0
UI_9122,Separated,Entertainment,Comedy,Female,38,Primetime,Mexico,0.027464672000000002,Low,No,0
UI_2980,Separated,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,Medium,No,0
UI_25377,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,Low,No,0
UI_22576,Never-married,Entertainment,Infomercial,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_13343,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_14094,Divorced,Auto,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_16867,Divorced,Entertainment,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_19778,Divorced,Entertainment,Comedy,Female,40,Primetime,Iran,0.04177081,Low,No,0
UI_1724,Widowed,Entertainment,Comedy,Female,40,Daytime,United-States,0.027464672000000002,Medium,No,0
UI_10072,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_7792,Never-married,Auto,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_13367,Married-civ-spouse,Pharma,Drama,Male,40,Morning,United-States,0.09844101,Low,No,1
UI_21047,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.050873832,Medium,No,0
UI_19201,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_6963,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_14177,Never-married,Auto,Other,Male,40,Morning,International,0.027464672000000002,Low,Yes,0
UI_3583,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
UI_25854,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
UI_21004,Never-married,Auto,Comedy,Female,48,Morning,United-States,0.027464672000000002,High,No,0
UI_25290,Never-married,Political,Comedy,Male,16,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_19940,Never-married,ClassAction,Other,Male,40,Morning,Ecuador,0.027464672000000002,Low,Yes,0
UI_14907,Never-married,Auto,Comedy,Male,45,Morning,International,0.12977641199999998,Low,Yes,1
UI_11689,Married-civ-spouse,Pharma,Comedy,Male,36,Primetime,International,0.027464672000000002,Low,No,0
UI_22011,Divorced,Entertainment,Comedy,Female,45,Primetime,United-States,0.027464672000000002,Low,No,0
UI_16806,Never-married,Auto,Comedy,Female,50,Primetime,United-States,0.027464672000000002,Low,No,0
UI_5672,Never-married,Political,Comedy,Male,32,Morning,United-States,0.027464672000000002,High,No,0
UI_12676,Married-civ-spouse,Pharma,Infomercial,Male,6,Daytime,United-States,0.027464672000000002,High,Yes,0
UI_2961,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_17138,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_8865,Married-civ-spouse,Pharma,Comedy,Male,30,Morning,United-States,0.027464672000000002,Low,No,0
UI_11941,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_6588,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_24084,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672000000002,High,No,0
UI_12249,Married-spouse-absent,Entertainment,Infomercial,Female,40,Daytime,United-States,0.027464672000000002,Low,Yes,0
UI_5735,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_20300,Never-married,Auto,Comedy,Male,60,Morning,United-States,0.027464672000000002,High,No,0
UI_19263,Widowed,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_1405,Separated,Auto,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_19281,Divorced,Auto,Infomercial,Female,38,Primetime,United-States,0.027464672000000002,Low,No,0
UI_1450,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,No,1
UI_13785,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_858,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_22674,Married-civ-spouse,Other,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_3918,Married-civ-spouse,Pharma,Comedy,Male,35,Daytime,United-States,0.027464672000000002,Low,No,0
UI_7448,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
UI_3112,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.055522597,Low,Yes,0
UI_6281,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.173579841,Medium,No,1
UI_5247,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_11028,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.173579841,Low,Yes,1
UI_23264,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_17947,Never-married,Political,Comedy,Male,33,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_4680,Never-married,Auto,Comedy,Male,24,Daytime,United-States,0.027464672000000002,High,Yes,0
UI_19633,Never-married,Auto,Infomercial,Female,36,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_14387,Married-civ-spouse,Pharma,Comedy,Male,56,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_2652,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_4469,Divorced,Entertainment,Comedy,Female,40,Primetime,Nicaragua,0.027464672000000002,Low,Yes,0
UI_21554,Married-civ-spouse,Other,Comedy,Female,38,Morning,United-States,0.027464672000000002,High,Yes,1
UI_11514,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,1
UI_19926,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672000000002,High,No,1
UI_20078,Separated,Auto,Comedy,Female,58,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_15702,Married-civ-spouse,Other,Comedy,Female,46,Primetime,Germany,1.0,Low,No,1
UI_2975,Never-married,Auto,Infomercial,Female,12,Daytime,United-States,0.027464672000000002,Low,Yes,0
UI_7048,Divorced,Auto,Direct,Male,40,Primetime,United-States,0.09407428300000001,Low,Yes,0
UI_20854,Separated,Entertainment,Comedy,Female,40,Primetime,Canada,0.027464672000000002,Low,No,0
UI_7739,Married-spouse-absent,Entertainment,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_12976,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,No,0
UI_10143,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.057642745,High,No,1
UI_198,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.173579841,Low,Yes,1
UI_25108,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_17057,Divorced,Entertainment,Comedy,Female,34,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_3490,Married-civ-spouse,Other,Comedy,Female,16,Primetime,United-States,0.027464672000000002,High,No,0
UI_18960,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_10497,Never-married,Auto,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,No,0
UI_9423,Married-civ-spouse,Pharma,Comedy,Male,38,Primetime,United-States,0.102233936,Medium,No,1
UI_3970,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,1
UI_3230,Divorced,Auto,Comedy,Male,60,Primetime,Canada,0.048607802,High,No,1
UI_24947,Married-civ-spouse,Pharma,Drama,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_23267,Never-married,Auto,Comedy,Female,24,Morning,United-States,0.027464672000000002,High,No,0
UI_3180,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,No,0
UI_20277,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_19227,Never-married,Political,Infomercial,Female,16,Morning,United-States,0.027464672000000002,High,Yes,0
UI_17000,Married-civ-spouse,Pharma,Other,Male,36,Morning,United-States,0.027464672000000002,Medium,No,0
UI_7360,Never-married,Auto,Infomercial,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_12172,Married-civ-spouse,Other,Comedy,Female,8,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_7743,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,1
UI_3549,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,1
UI_9149,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
UI_9723,Married-civ-spouse,Pharma,Comedy,Male,6,Daytime,United-States,0.027464672000000002,Low,Yes,0
UI_854,Widowed,Auto,Comedy,Female,2,Daytime,United-States,0.027464672000000002,High,No,0
UI_15124,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,1
UI_4011,Widowed,Auto,Comedy,Female,16,Daytime,United-States,0.027464672000000002,Medium,No,0
UI_14188,Never-married,Political,Comedy,Male,55,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_16863,Married-civ-spouse,Pharma,Drama,Male,40,Primetime,India,0.070120498,Low,No,0
UI_23905,Never-married,Political,Comedy,Male,15,Morning,United-States,0.027464672000000002,Low,No,0
UI_21761,Separated,Auto,Comedy,Male,45,Primetime,Mexico,0.027464672000000002,Low,No,0
UI_10185,Never-married,Political,Infomercial,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_17709,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_14257,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,1
UI_14248,Never-married,Political,Comedy,Male,60,Morning,United-States,0.027464672000000002,Medium,No,0
UI_10787,Married-civ-spouse,Pharma,Comedy,Male,80,Morning,United-States,0.027464672000000002,High,No,0
UI_11403,Divorced,Auto,Comedy,Female,35,Primetime,United-States,0.027464672000000002,High,No,1
UI_19179,Separated,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_3406,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Medium,No,0
UI_21922,Married-civ-spouse,Pharma,Comedy,Male,70,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_5200,Divorced,Auto,Comedy,Female,45,Primetime,United-States,0.16443791800000002,High,No,1
UI_11631,Never-married,Political,Comedy,Female,40,Morning,Poland,0.027464672000000002,Low,Yes,0
UI_24812,Never-married,Political,Infomercial,Female,40,Morning,United-States,0.027464672000000002,Medium,No,0
UI_14804,Married-civ-spouse,Pharma,Comedy,Male,20,Daytime,United-States,0.027464672000000002,High,No,1
UI_18709,Divorced,Entertainment,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_24523,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_21527,Divorced,Entertainment,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
UI_13642,Divorced,Auto,Comedy,Female,50,Primetime,United-States,0.027464672000000002,Low,No,1
UI_4474,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.074778989,Medium,No,0
UI_15882,Never-married,Auto,Comedy,Female,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_12260,Married-civ-spouse,Pharma,Comedy,Male,48,Primetime,United-States,0.027464672000000002,High,No,1
UI_16716,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_11257,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
UI_19947,Never-married,Political,Infomercial,Female,35,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_3219,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,Medium,No,1
UI_13012,Divorced,Auto,Comedy,Male,42,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_13648,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Medium,No,0
UI_9293,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_20059,Widowed,Entertainment,Comedy,Female,20,Daytime,England,0.027464672000000002,Low,No,0
UI_25501,Never-married,Auto,Comedy,Female,8,Morning,United-States,0.027464672000000002,High,No,0
UI_591,Never-married,Political,Comedy,Female,8,Morning,United-States,0.027464672000000002,High,No,0
UI_1489,Married-civ-spouse,Pharma,Comedy,Male,45,Daytime,United-States,0.027464672000000002,Low,Yes,0
UI_8342,Divorced,Entertainment,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
UI_8094,Married-civ-spouse,Pharma,Comedy,Male,52,Primetime,United-States,0.027464672000000002,High,Yes,0
UI_5960,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.173579841,High,No,1
UI_18186,Never-married,Political,Comedy,Male,16,Morning,United-States,0.027464672000000002,Low,No,0
UI_3096,Divorced,Auto,Comedy,Female,60,Daytime,United-States,0.027464672000000002,Medium,Yes,1
UI_12381,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672000000002,Low,Yes,1
UI_11670,Never-married,Auto,Infomercial,Male,35,Morning,United-States,0.027464672000000002,Low,No,0
UI_15290,Never-married,Auto,Drama,Female,12,Morning,United-States,0.027464672000000002,Low,No,0
UI_11979,Never-married,Political,Comedy,Female,35,Morning,United-States,0.027464672000000002,Low,Yes,0
UI_24677,Married-civ-spouse,Other,Comedy,Female,12,Daytime,United-States,0.027464672000000002,Medium,No,0
UI_21445,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,1
UI_4490,Married-civ-spouse,Pharma,Comedy,Male,55,Morning,United-States,0.027464672000000002,High,No,0
UI_16901,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_25865,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
UI_19418,Never-married,Auto,Comedy,Female,25,Morning,Mexico,0.027464672000000002,High,Yes,0
